path,kind,qualname,name,action,simplifiable,lines,refs,dup_count,core_api,in_tests,reason,evidence
runner/_util.py,function,_is_truthy,_is_truthy,KEEP,否,7,14,1,False,False,规模≈7 行；引用次数≈14（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/_util.py:9; kind=function; refs≈14; lines≈7
runner/subprocess_utils.py,function,run_cmd,run_cmd,KEEP,否,18,5,0,False,False,规模≈18 行；引用次数≈5（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:36; kind=function; refs≈5; lines≈18
runner/subprocess_utils.py,function,run_cmd_capture,run_cmd_capture,KEEP,否,43,10,0,False,False,规模≈43 行；引用次数≈10（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:63; kind=function; refs≈10; lines≈43
runner/subprocess_utils.py,function,limit_text,limit_text,KEEP,否,13,2,0,False,False,规模≈13 行；引用次数≈2（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:101; kind=function; refs≈2; lines≈13
runner/subprocess_utils.py,function,write_text,write_text,KEEP,否,12,101,0,False,False,规模≈12 行；引用次数≈101（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:116; kind=function; refs≈101; lines≈12
runner/subprocess_utils.py,function,write_json,write_json,KEEP,否,12,12,0,False,False,规模≈12 行；引用次数≈12（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:130; kind=function; refs≈12; lines≈12
runner/subprocess_utils.py,function,read_text_if_exists,read_text_if_exists,KEEP,否,13,10,0,False,False,规模≈13 行；引用次数≈10（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:144; kind=function; refs≈10; lines≈13
runner/subprocess_utils.py,function,write_cmd_artifacts,write_cmd_artifacts,KEEP,否,17,17,0,False,False,规模≈17 行；引用次数≈17（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/subprocess_utils.py:159; kind=function; refs≈17; lines≈17
runner/types.py,class,CmdResult,CmdResult,KEEP,否,16,24,0,False,False,规模≈16 行；引用次数≈24（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/types.py:14; kind=class; refs≈24; lines≈16
runner/types.py,class,StageResult,StageResult,KEEP,否,14,33,0,False,False,规模≈14 行；引用次数≈33（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/types.py:33; kind=class; refs≈33; lines≈14
runner/types.py,class,VerificationResult,VerificationResult,KEEP,否,24,41,0,False,False,规模≈24 行；引用次数≈41（静态近似，可能包含注释/字符串）；多点复用或涉及副作用/协议验收，过度简化会增加回归风险或降低可审计性,runner/types.py:50; kind=class; refs≈41; lines≈24
